episode,lead_adversary,adversary_0,adversary_1,adversary_2,agent_0,agent_1
334, 11.45136008698299,11.416900409711717, 6.410611373167486,10.390245065932913,-8.374269629901006,-106.56126684025007
335, 40.03206233859652,41.66080279206419, 40.43824990013293,42.27035074606118,-330.0133311074574,-64.18608082769117
336, -0.4187107339671431,-5.829833020142491, 2.0161926825230396,-3.9952726951773174,-199.49194568421012,-104.28966271628711
337, 7.299768298066366,4.8058033869572, 5.348835236249067,6.192769334665486,-6.799703357816845,-264.4927501780806
338, -5.119200823979112,-8.08022656025965, -4.357575627703975,-4.383682231921903,-423.7398583481563,-3.096216270312072
339, -5.090394545476983,-5.216603058564965, -2.9411792157312115,-4.788175540264197,-234.41192785486743,-33.675304753698306
340, -4.568327190339483,-4.322894339255065, -3.0715154093285184,-3.2452760283431887,-6.48361498653539,-8.069350230226357
341, -6.23301003400619,-6.500155459426631, -3.678835377633303,-4.020606608501149,-341.61830346802844,-2.4870099564413595
342, -5.664451482117898,-5.543996053019762, -3.073203152332839,-3.9661362595541427,-489.2653037696971,-2.130961318550447
343, -4.33755911694446,-6.093146289795162, 2.341083755794811,-3.2397132762050487,-656.6526348350787,-293.0716300368946
344, -6.148161717206533,-9.566770567808767, -2.5222365137507445,-4.946422777936885,-4.478418995742263,-181.91127561026573
345, -1.8720511569353964,-4.625072939172344, 2.986628172760774,0.12899385576974082,-4.399553419383605,-154.79603133490053
346, -7.642286796780675,-11.198760148179504, -3.389206383210987,-7.788130385990034,-529.8615187429984,-98.66486019995277
347, -6.820106643712295,-9.463823301017342, -2.6428159905014312,-7.676656475544846,-498.967929864158,-56.42545907156517
348, 2.7571805112713785,2.0215381512641475, 6.185187124935742,3.5155857683835503,-665.5281910867008,-19.59287347821277
349, 4.623204198468224,2.099043482182503, 2.878233455213453,5.837092094371932,-3.575722570935947,-54.882608441268474
350, 3.5384188913642154,2.4487897253713085, 5.997226345931355,4.645616426358316,-3.59846981426725,-55.26079264078101
351, -6.949113682893497,-9.858564135147148, -6.7851064168993505,-6.173309606294627,-135.9520472206832,-75.25910413753587
352, 4.270913037632136,2.6087722566676836, 8.549966539485899,5.714948508983051,-3.1740282088073086,-13.554150160159512
353, -7.255568839111209,-7.703410730056327, -7.596647537314004,-4.767012144911648,-735.1667093782793,-52.25227562549132
354, -6.953402265930848,-8.095121705196092, -7.2286302458160865,-6.661308752397692,-823.4719852104669,-28.751790031020814
355, -6.984727380895394,-5.864446413619614, -3.706099411257325,-3.0217297021320073,-245.65470055656198,-2.466325709837949
356, -8.874534354549072,-7.990988414849736, -3.852381389515645,-6.16670883696145,-756.2668080640342,-48.34229534440299
357, 16.557151608653616,17.501501458707043, 23.22888089611636,19.08505477094862,-3.2851544185357104,-73.15325376445095
358, 4.548471041857601,3.6948956402459303, 7.872646146778475,5.179571575853571,-3.359757267602702,-163.26798242150085
359, 5.778052614722105,4.652671732923507, 5.814055143780843,6.824072255410295,-12.217053037345254,-561.673520723034
360, -5.45309981260949,-6.638677507331074, -2.895552608079912,-3.6366657847720214,-117.47133011520125,-2.9280753763823197
361, -6.876559516506525,-8.753283785063939, -2.7254509093811428,-4.352025405401238,-313.4341972298155,-3.1715962957170007
362, -8.103835119206735,-11.263463064109786, -6.0352440889119,-8.857161381926954,-4.464950057249524,-129.16359405747932
363, -4.588265380449479,-8.497870117149189, -5.771854862890951,-7.202076324971199,-599.8812791135755,-2.771226782628268
364, -2.4208782011506105,-7.164338582495213, -7.4081411618858,-5.999309909808664,-225.9090322554814,-2.52180771199059
365, -5.367915495126042,-7.804949273477774, -4.582497679929989,-6.633812559469971,-179.95556297070698,-20.00058417143342
366, -7.922680548631833,-11.615944022997143, -5.383088151382549,-8.7711801531866,-401.90226205335495,-212.04023658747718
367, -8.103460933267119,-6.807878960283317, -4.014785802962802,-5.611440204358078,-60.39798155751761,-23.592121823222335
368, -6.052853967498649,-8.054391806665993, -5.499120827344506,-7.571232367817508,-637.1815308948771,-67.16744415878979
369, -8.765591228355497,-10.35260086659508, -3.9257338203995467,-8.902423346212144,-761.1558140059966,-38.532061962182084
370, -8.583245735253492,-10.120804355517473, -3.337495654023472,-8.216136217670986,-814.7272829980499,-125.38727763410478
371, -6.058559915282031,-9.081523799464444, -3.9908694622686522,-8.039303545499594,-836.1230582171548,-106.10653174568523
372, 21.957291766342884,22.75273392271873, 23.2512022714983,22.11291793985108,-21.720299664849602,-81.47880188625454
373, 22.191632907350204,21.82020198012488, 22.451259793129246,22.704315315754965,-27.160430170993422,-113.80959323162037
374, 6.466663531773353,4.79628353175739, 6.514468244985644,7.389834007332258,-13.229519903110493,0.31528101197114633
375, -4.14555883669081,-5.698347158699386, 0.881445061252777,-3.215795068329173,-385.0411414174263,-452.297456819738
376, -5.200506137449464,-5.8994184198495825, -4.648459741605452,-5.08554684691202,-10.276766955649808,-64.27160115793876
377, 23.10967377827379,21.43514495912769, 28.293832561518695,26.372554366308567,-487.52787793704954,-136.31622696654742
378, -6.289622252319782,-5.6625127944440825, -4.311943283550267,-4.019593269528337,-4.788395713168943,-44.4613127512674
379, -3.225631803648384,-2.1472175772531714, 0.5752019860475749,-1.885966891807575,-155.0416124476402,-275.2681660687871
380, -7.064597527810204,-6.842155493368014, -2.8305488169980104,-4.7763278732505325,-115.00905047815041,-218.87352402556402
381, -3.4302684537758403,-4.18909975036406, 2.022143473168451,-3.359140534221845,-200.37444626162605,-242.69163669090338
382, 18.701592855058966,19.01243906463678, 21.09213103242543,18.469793231406566,-34.52881368680264,-161.76582283661534
383, -0.36146449823537385,0.538994877865894, 2.60413511567703,0.5112739371915254,-28.22689861480714,-77.41744751814853
384, -6.234684638740197,-7.941820417658274, -3.896356243655263,-5.676887117061399,-58.61511382267976,-120.35193679238829
385, -4.792656371388551,-7.551880786049239, -3.334181990773617,-5.344898497758809,-3.6306210664329384,-47.21454009644248
386, -4.48715764014748,-2.428602522219526, -5.64762633057496,-2.4798182935386177,-99.69815602788147,-99.91715690327935
387, -7.696064491620122,-4.19977020780405, -2.4081206253157825,-2.642087973688159,-3.2011318305397416,-118.52741910129166
388, -3.86179441808778,-5.053343434780258, -5.374620976393305,-4.28178113749902,-15.63256403807187,-190.9982713037311
389, 10.379566794303228,10.306649941357795, 18.663091171663194,11.907477911690258,-287.1379159593134,-309.3120472104793
390, -6.871982630340169,-6.554278620449991, -4.408610426922776,-5.338601968770541,-26.58127435409619,-158.65313959640685
391, -5.223733322069328,-7.292859887362865, -1.3794402746355994,-7.488618844041416,-512.7190289507824,-578.8367884874659
392, -4.670371625480787,-2.702435571061567, -0.4669410650024644,-3.181963771017525,-164.69491870117568,-259.49439206023055
393, -6.748588082994466,-4.534230476663911, -5.770555374539013,-4.685042866214416,-132.71851865838323,-262.23044196187027
394, -5.445758185910935,-9.509187222906231, -3.5365573539115185,-8.334005657332376,-2.687290260641388,-111.2435002779103
395, -4.203277167019006,-8.648098274306344, -5.006136564271654,-7.5448522766644395,-3.1197418078140156,-159.19020865477324
396, -4.9679081027979715,-5.256828056586353, -2.685661095727837,-4.422162754535371,-3.134510008226072,-155.65915882557485
397, -5.9658946331246385,-3.7080204116017623, -2.106580853489108,-2.5293045227001287,-3.0571783029328534,-172.9228706448318
398, 6.544840032592824,6.236901977977213, 3.3742288917751653,4.73999600663802,-16.90943022411168,-77.72593315434472
399, 6.954525377986359,3.917811871768454, 1.457398514240502,4.0874358502514285,-17.89265897544186,-90.31068287767728
400, 16.098502033079804,14.873499323137544, 12.732023392470868,17.8459720188461,-21.937960592863277,-78.65108577009714
401, -2.2154884731453035,-2.3625640012026192, 2.93007112576934,-0.3871919668373604,-326.9290465633898,-334.6028016396231
402, -8.578655938122342,-8.885558454261345, -3.318035623386728,-6.115031918747007,-243.13720090717186,-283.294664040694
403, 32.49970017749485,30.343804417350515, 38.84734730506432,33.68259338358415,-355.3437175806702,-393.3107616467023
404, -6.201275102139028,-4.958012668717087, -4.033174752432543,-5.736272371597065,-270.11798218421467,-290.45365487331367
405, 6.1541604006634225,-0.9386181074643785, 4.234830450965211,0.3223926601270952,-2.716321277809684,-179.21259713596683
406, -4.617342454076025,-5.77920022590455, -1.7320415891860408,-4.881740851757181,-2.5098764749560596,-195.75776292382454
407, -0.37091530541919976,0.23206352492378735, 3.3016409712817607,1.3972430272871124,-8.067290622502211,-112.50784971880317
408, -4.195270266856004,-4.661848710940343, -4.3045945662832645,-3.0799040212369126,-50.410436752943994,-118.37996482152103
409, 10.096866912964815,9.247036506979192, 13.64992911712193,11.743480249525616,-12.946469778573602,-92.63644790155752
410, -6.111983342987542,-7.544155017523484, -2.8515573107958785,-5.584681338362231,-79.78464264765431,-3.1553266417265093
411, 3.2716937952090817,1.3840596831984733, 4.183103483036987,3.7410616622330104,-138.38209623807867,-35.44695474153137
412, -8.728914101747106,-7.597660276153928, -3.840953940121265,-6.771100947823417,-63.264879297035264,-3.2231366466051083
413, -4.643214917334674,-8.466994392460158, -4.795170948265422,-8.039163547239005,-237.82036282144094,-2.6045341428703317
414, -5.8543406965974585,-8.781859012199776, -4.858745281424818,-9.353822196195583,-168.88509921298342,-77.58011100557906
415, -2.9375443007054174,-6.545217878935276, -8.929208677888218,-5.667908251711489,-105.63099607421015,-6.19914233376217
416, -5.771076344975311,-9.225258783410405, -7.652138508047847,-9.120909018431554,-150.3305225907233,-2.6226448220586582
417, -5.4086214370610755,-6.975753094530489, -4.11521744990375,-7.157731314107054,-314.34963986852136,-3.021477135114383
418, 14.944608723411468,14.164333717256438, 17.971257138884166,14.420833652213048,-4.091643666302967,-65.38910169375143
419, -6.634862652157621,-9.526893225363851, -7.832076320004686,-10.557500695679996,-90.27172688633321,-135.26774408848595
420, -7.214970629534696,-10.287433002539204, -8.357330005239342,-10.446369553602391,-48.066483526069,-76.24244212287415
421, -10.786237343208736,-10.010236601180495, -6.064085258275072,-11.160729612816654,-183.30242900316918,-3.070575751318477
422, -8.988740200139965,-9.991703554189383, -2.0939789110438616,-9.749536449300019,-177.48930240321914,-3.7543738685754104
423, -1.5557852623828305,-4.860456322742272, 1.036059860310601,-4.828851224312908,-151.90031145152673,-7.795039225511712
424, -7.040254180408622,-9.08857846429866, -3.9743383966049293,-10.711047877372247,-188.9201586820516,-3.4451223197070693
425, -9.115664648858097,-14.321221113289287, -3.8272537532589697,-12.793567385639497,-245.13350706731333,-282.306386743651
426, -5.269256201604696,-7.34886114645222, -2.885725153525757,-8.031314540992446,-2.9229777326876767,-256.0965522857374
427, 4.999258010007948,-1.145368104153638, 4.1717102671201385,-3.137764388477799,-178.89088893892185,-108.97286527944438
428, -4.518474846919599,-9.872352239331752, -5.21288200297873,-8.910320729460024,-10.44050669444577,-88.07519182628747
429, -4.6446704225718625,-9.833676753940047, -5.819310879484071,-9.711840443112273,-3.3328713188263146,-21.788110208311693
430, -10.593316638516672,-12.217454156737372, -6.852970557970086,-10.48731355619373,-196.88495221307383,-104.76448109988526
431, -9.539473539273931,-12.898805428019227, -8.73594768498593,-11.61364766774726,-27.793238817443378,-173.9549594472238
432, -15.487084079245138,-13.883399341639256, -5.060786236014801,-11.586818099005239,-558.7050874749598,-436.4041732120011
433, -13.43687061079725,-14.423541592141921, -4.000304919255041,-12.193498776582768,-487.31383559014193,-712.4596180953919
434, -7.78481478296316,-7.622232123571104, -4.420066781160695,-4.808610753543618,-3.2926773839909846,-378.9969226586021
435, -7.715757923687692,-9.384813566994996, -6.7577214425019365,-5.707268149715989,-5.32158736229763,-799.8472718896024
436, -6.67026270717304,-7.615494093040536, -5.912076347317544,-5.24276623766371,-3.226862411825677,-783.641868183092
437, -4.431865274817422,-6.612369517413309, -7.077789448962743,-4.616125910920951,-3.2819327212106377,-486.04781775103527
438, -5.58170623082078,-4.634540064617113, -3.551882329062348,-4.584993189812879,-2.723631717599508,-168.35796753143092
439, -3.187045123045814,-6.8822549872571805, -5.895833726646395,-6.388818956226931,-7.207438438418355,-2.5164580589522467
440, -3.8430839674521984,-8.95127407878562, -6.21607012606959,-9.164177829414715,-94.55374260404515,-37.54143797920559
441, -5.528184036171294,-8.975910106774345, -6.944368983679345,-10.063994512829943,-85.72551588918141,-4.277055622927592
442, -6.806794191396638,-11.160761464788447, -9.731133778672689,-10.387581752901815,-61.29367932038674,-447.825051402833
443, -8.858145877398188,-12.420205472477992, -10.815121422896398,-11.690585154080358,-107.51262785987318,-182.8573917843894
444, -5.57046007344597,-6.069537931689518, -3.4974932902766698,-5.128089191973784,-6.6903798396316185,-3.882625783806979
445, -10.266453648596785,-7.964225447056631, -4.600250016435292,-6.674012429245482,-432.77033283589367,-453.66542210575335
446, -7.459931892479653,-5.791215196893381, -7.310873487084771,-3.8862233526828445,-3.4181098257478397,-91.61501458376588
447, -7.601699832269712,-9.384033024086634, -6.985975950559663,-9.862841191741197,-2.2279144308020875,-2.265208806555509
448, -4.655377771252589,-7.271233727461235, -5.706795577405925,-8.554935707107981,-26.260932536803917,-2.1238270105321497
449, -9.197904716061771,-6.948521688333261, -6.546859848290158,-6.150747984047191,-2.9465155999959096,-3.409462052199025
450, -6.162178321513527,-6.479249194634402, -5.03130747866549,-4.726194522256424,-2.341677163930165,-138.20207641228112
451, -8.234226060216603,-5.246386082153259, -5.421046428136317,-5.273549997444395,-19.90598773026783,-2.806169253682716
452, -9.227206291056099,-6.198336151928101, -5.774527958481263,-5.391184065600259,-122.11459357719332,-3.108540414164936
453, -9.197684574374103,-10.24263301390096, -11.357821194266176,-11.15904710920473,-97.55263483813793,-2.6416815783211547
454, -9.495693378843162,-9.767099351626197, -9.097254889630097,-6.600712639696439,-2.495732816040761,-3.9299561666398506
455, -11.399756170154003,-10.57032861091578, -10.023201499568765,-9.455889582350094,-116.64001045353284,-12.933039782324423
456, -11.93054863394771,-9.251970903451339, -7.075054834091438,-6.558166117355943,-53.60692518893739,-114.6524444094466
457, -4.699107111301394,-6.650336279270109, -2.3607259114054964,-6.174795401974501,-3.3223576017124485,-147.83962124312242
458, -11.610575019127328,-8.14941805497008, -3.644238731510386,-7.289944137907477,-161.63366881185823,-231.99037704383827
459, -11.080276877119315,-8.980016880391299, -3.995749904471779,-8.451803693928097,-170.58748722131574,-380.6661533101849
460, -8.323432697671407,-7.078884648237415, -3.819696704798489,-6.444470802093414,-39.28592162058372,-387.8487400939294
461, 4.029788382501337,4.656501212083762, 12.470194437829425,5.766203815776288,-228.601774675411,-683.1407926106341
462, -11.167023179931034,-9.740962535747471, -3.8412670673121565,-7.516133552096554,-302.99549997433405,-381.5701150789306
463, -7.549999270195909,-5.921099780817221, -1.1955198523694008,-5.1854786158294575,-661.1695072647041,-803.6829473297016
464, -6.56035460092092,-4.075735204632432, 0.15734046921565384,-3.5690716134776475,-254.0860708630775,-325.4477519373853
465, -12.79386203534972,-12.843999666639139, -3.1532097894287583,-10.128625954167054,-432.380142598062,-759.0420640605781
466, -11.456332243223969,-11.376457796014245, -5.383784573929098,-10.222735102898595,-315.22348769413134,-306.4165031136768
467, -15.997728623407403,-14.001376971924564, -4.8059208124473125,-10.758521713903187,-579.4066134621569,-249.62903299843296
468, -9.256392475098265,-4.003415310704213, 7.622931618172108,-1.6484559522391953,-512.5965899566282,-694.7740052205847
469, -13.391850849875482,-12.988553472040914, -2.396113028134422,-10.752564720154346,-520.2201151035715,-855.2195056889972
470, -11.945729605347633,-9.840639838300213, -3.6294633232168954,-8.199188071035024,-130.04951672346178,-258.7908679696996
471, -2.736186530564656,-7.782998111914379, -4.562020621858776,-6.333468351802114,-2.731011525187703,-395.7990885821609
472, 7.560999112255304,4.638293035889993, 4.484431765870911,2.7999589247550434,-14.521787389853765,-12.395371587918454
473, -8.291301562539743,-3.9989820235949813, -5.068006913551592,-4.57194094608753,-2.8198494923893787,-57.76886166231757
474, 2.79883399542807,-3.5908823578815907, 3.2950673690210697,-3.908506650693112,-7.2205892638478435,-141.3659116058344
475, 4.8799202771742864,0.8516576746266347, 5.121526385571255,2.168702128884492,-2.855907682150615,-224.88581132530118
476, -10.126541946446238,-7.130607155265872, -5.470869317497626,-6.631135408105989,-2.467584314803159,-114.36032497215879
477, -7.328498579862999,-6.40969044217003, -4.50940062699215,-4.862362839710192,-2.547146795491071,-3.217059958626236
478, -6.05395333781265,-7.308682340744094, -3.9867521943930986,-7.420175489819766,-118.58220569806578,-4.0362086992580135
479, -4.806642595418011,-8.176505125233813, -3.3958230796020734,-7.514390249125885,-2.8296546739029904,-42.64682807751179
480, -5.412644609708968,-9.013762112226374, -6.103645542863581,-8.339856761570386,-8.056874156038212,-58.36017143517501
481, -5.11017942833522,-7.5003595610934735, -3.5609716039799224,-6.636248157282711,-3.1232137661096933,-3.793041237970487
482, -6.419934972755034,-6.07948980551572, -4.0792818311806425,-5.418518818337396,-72.79647227554618,-3.296652369892447
483, -6.956400487815497,-5.9829136253885356, -4.933646760086628,-6.320108690834087,-180.14352793623559,-3.472498535400551
484, -5.158372348243802,-7.662032284837699, -6.447515593487682,-5.955389009125683,-101.00732022146943,-3.584958433510827
485, -4.251245966968067,-6.873216124752222, -5.909388108806395,-5.778957098401998,-4.822691973871667,-3.3221322933022273
486, -5.248559976919026,-7.9143525880739825, -6.373630686336932,-6.13824515776167,-214.02660043700854,-58.727373870542266
487, -8.6976919112959,-7.592514804946689, -8.05389504790745,-9.492790310173168,-265.0424240604308,-179.41978197476516
488, -5.928246873211151,-8.482269849918815, -7.315774670067057,-7.425544356897153,-96.85572095317829,-68.41330022467375
489, -3.790380546773756,-9.450566045609015, -7.886891277191997,-7.047488963530132,-110.1490047562788,-58.67910400543653
490, -6.1518936229849785,-6.5355629289614345, -3.2349186326605373,-5.977586107283567,-92.11831873892491,-3.5392376116679447
491, -3.413164392357066,-9.267717285847606, -8.241257196295479,-7.644634274525724,-100.99908478745203,-149.94624085343645
492, -6.48235631080525,-8.402499002649447, -6.740183557270319,-9.228419722926487,-106.5318602427124,-18.56920426887648
493, -5.426122092162734,-6.210491923825747, -2.5770143831548378,-5.614332771583211,-192.0259431718758,-5.970652987655718
494, -4.072647606694968,-7.545694555663435, -2.4285551646435803,-6.611781326541601,-428.8450900034731,-3.5109711442723404
495, 2.6333917593546308,0.02632800761556847, 5.766709068087598,1.0043382918545942,-323.39060588933177,-171.1455318458324
496, -1.303157373381088,-4.230758839195948, 0.8829295063300538,-4.42868945358287,-317.0010837206468,-44.54156560032776
497, 3.8683805066578465,2.5669883981474313, 7.737536103293595,2.3547323100659754,-167.30974779883667,-22.780739516889646
498, 4.5087659509881455,3.2117445376394755, 7.691109943166464,2.978170445295195,-167.21721964669933,-19.051970002195176
499, 6.8481242505326225,7.560118022661114, 11.763654669216274,8.484988000676573,-62.97475510894074,-18.227799073148738
500, 1.4916527076076895,1.5939151560780926, 5.886705918951598,1.2906946902343495,-105.13596193480173,-44.480460097664185
